,Bill_No,Sponsor,did_it_pass,No. Cosponsors,dir_degree_centrality_sponsor,dir_pagerank_sponsor,dir_closeness_centrality_sponsor,dir_eigenvector_centrality_sponsor,dir_load_centrality_sponsor,dir_avg_degree_centrality_cosponsor,dir_avg_pagerank_cosponsor,dir_avg_closeness_centrality_cosponsor,dir_avg_eigenvector_centrality_cosponsor,dir_avg_load_centrality_cosponsor,und_degree_centrality_sponsor,und_pagerank_sponsor,und_closeness_centrality_sponsor,und_eigenvector_centrality_sponsor,und_load_centrality_sponsor,und_avg_degree_centrality_cosponsor,und_avg_pagerank_cosponsor,und_avg_closeness_centrality_cosponsor,und_avg_eigenvector_centrality_cosponsor,und_avg_load_centrality_cosponsor
591,716,"Sen. Akaka, Daniel K. [D-HI]",passed,5,0.77,0.014666949034513,0.517904191616766,0.138051310691674,0.007263018628109,0.704,0.008512244637824,0.576269007973013,0.067094766108039,0.010770709089048,0.58,0.011750018093353,0.704225352112676,0.113480340685161,0.006973582387172,0.548,0.010861554515777,0.694719543533108,0.11079068932113,0.004413665623261
789,917,"Sen. Akaka, Daniel K. [D-HI]",not_passed,0,0.82,0.012470320820209,0.563413173652695,0.127958737839113,0.004136315894759,0,0,0,0,0,0.61,0.009434677828097,0.719424460431654,0.086045064856599,0.004924434140219,0,0,0,0,0
849,979,"Sen. Akaka, Daniel K. [D-HI]",not_passed,0,0.84,0.012042955806819,0.570242424242424,0.12367124532366,0.004475823563796,0,0,0,0,0,0.62,0.009229186762225,0.72463768115942,0.083139871947938,0.005383995757342,0,0,0,0,0
907,1037,"Sen. Akaka, Daniel K. [D-HI]",not_passed,0,0.85,0.011482196374933,0.573719512195122,0.118430514167044,0.004718334302574,0,0,0,0,0,0.63,0.009142894415699,0.72992700729927,0.081938548138994,0.005367268092124,0,0,0,0,0
959,1089,"Sen. Akaka, Daniel K. [D-HI]",not_passed,4,0.87,0.011036786558789,0.577239263803681,0.117042284689507,0.004752865743283,1.045,0.010581122727157,0.664138846799603,0.099399666923015,0.01103965607201,0.64,0.009137678592453,0.735294117647059,0.08296088538988,0.004751746196183,0.74,0.011610007589133,0.799580671896961,0.114687991614148,0.005583937363426
1035,1166,"Sen. Akaka, Daniel K. [D-HI]",not_passed,1,0.87,0.010781245824101,0.594,0.113096498062769,0.005496643365753,0.91,0.010482372579254,0.6125625,0.098475623921139,0.006158853384882,0.64,0.00877730596672,0.735294117647059,0.077181070091319,0.004781884868513,0.68,0.010142856441225,0.757575757575758,0.093915263077899,0.004291245593598
1045,1176,"Sen. Akaka, Daniel K. [D-HI]",not_passed,0,0.87,0.01065250906757,0.594,0.111530440960069,0.005135231855361,0,0,0,0,0,0.64,0.008615980108252,0.735294117647059,0.075566613141282,0.005053566492172,0,0,0,0,0
1046,1177,"Sen. Akaka, Daniel K. [D-HI]",not_passed,4,0.87,0.010837094176344,0.594,0.114555331908404,0.005040204197833,0.8575,0.00754778149013,0.678275959568565,0.064269031496622,0.006582905601143,0.64,0.008968181500997,0.735294117647059,0.079291117888436,0.004759957099343,0.645,0.010028649513343,0.749924345311593,0.100865574698294,0.004496875866203
1095,1226,"Sen. Akaka, Daniel K. [D-HI]",not_passed,0,0.88,0.010545542158578,0.597621951219512,0.111931203630248,0.004622699698252,0,0,0,0,0,0.65,0.008871279219818,0.740740740740741,0.079398752159439,0.004812235460369,0,0,0,0,0
1121,1252,"Sen. Akaka, Daniel K. [D-HI]",not_passed,1,0.89,0.010537333665862,0.601288343558282,0.111269525772654,0.005314630019283,0.71,0.005582580894893,0.6534,0.037401382052088,0.00427701022339,0.66,0.00902036783695,0.746268656716418,0.080127520351852,0.005171315870351,0.55,0.008341918497543,0.689655172413793,0.076981552146432,0.002817986898183
1216,1347,"Sen. Akaka, Daniel K. [D-HI]",not_passed,0,0.92,0.009810686470989,0.620316455696203,0.104236427649993,0.007526020590978,0,0,0,0,0,0.66,0.008612333207471,0.746268656716418,0.07657017448588,0.004971746037263,0,0,0,0,0
1389,1521,"Sen. Akaka, Daniel K. [D-HI]",not_passed,0,0.94,0.009136020772735,0.632322580645161,0.09695390633961,0.006913685810308,0,0,0,0,0,0.67,0.008127351430954,0.75187969924812,0.071775477324998,0.004841384499645,0,0,0,0,0
1405,1537,"Sen. Akaka, Daniel K. [D-HI]",not_passed,11,0.95,0.009623032060437,0.632322580645161,0.103181052737353,0.005956151364834,0.972727272727273,0.007483971425911,0.704829547909415,0.062446447168169,0.006149904099519,0.68,0.008673302094643,0.757575757575758,0.078006345428293,0.004394562788228,0.716363636363636,0.010861681830269,0.7903534098832,0.109730749175601,0.003591201117536
1409,1541,"Sen. Akaka, Daniel K. [D-HI]",not_passed,3,0.95,0.009861122755633,0.632322580645161,0.106498613815443,0.005711918096478,1.11333333333333,0.010942494696297,0.687528468961438,0.109951583788822,0.007279795382135,0.68,0.008893125208528,0.757575757575758,0.080807105436581,0.004035139447936,0.783333333333333,0.011172388290562,0.82483418473666,0.110958227784758,0.004931796582812
1448,1580,"Sen. Akaka, Daniel K. [D-HI]",not_passed,18,0.96,0.010955525943497,0.632322580645161,0.123471987471448,0.004825272240819,1.08111111111111,0.010011564715177,0.709863118904972,0.102320717647119,0.006712181809544,0.69,0.009928545197924,0.763358778625954,0.094884826010973,0.003023066680255,0.757222222222222,0.011521924956534,0.80967275609828,0.117172830377052,0.004043176123998
1514,1646,"Sen. Akaka, Daniel K. [D-HI]",not_passed,4,0.96,0.011102982913889,0.632322580645161,0.124144498709008,0.004658004733105,0.9375,0.007345338432948,0.691408238588156,0.06045077396582,0.005370172458277,0.69,0.009932261063033,0.763358778625954,0.094085846848693,0.003251303181522,0.7275,0.010576724983011,0.78961575191237,0.105248452825047,0.004258175552223
1596,1729,"Sen. Akaka, Daniel K. [D-HI]",not_passed,0,0.96,0.010846675107432,0.632322580645161,0.121237587940393,0.004684865974626,0,0,0,0,0,0.69,0.00948331776474,0.763358778625954,0.089552790613258,0.003529273071202,0,0,0,0,0
1646,1779,"Sen. Akaka, Daniel K. [D-HI]",not_passed,26,1,0.012308601053621,0.636428571428571,0.141158911543626,0.004670305357053,1.06615384615385,0.010355885881837,0.700445001338212,0.1026047088807,0.005654965543794,0.7,0.010937621434063,0.769230769230769,0.107298340829997,0.002132688410688,0.748076923076923,0.011176773116052,0.808867480272476,0.113045145665692,0.003343348103988
1742,1876,"Sen. Akaka, Daniel K. [D-HI]",passed,0,1.03,0.011948233214956,0.649072847682119,0.136358882368689,0.005407942875444,0,0,0,0,0,0.71,0.010950722076841,0.775193798449612,0.107593793331941,0.001929422419248,0,0,0,0,0
1744,1878,"Sen. Akaka, Daniel K. [D-HI]",not_passed,1,1.03,0.011978973213373,0.649072847682119,0.136953605495446,0.005407942875444,1.13,0.006574784251453,0.748167938931298,0.069735423581591,0.008192521486649,0.71,0.010950722076841,0.775193798449612,0.107593793331941,0.001929422419248,0.75,0.009772848720439,0.8,0.096719521522031,0.002351596796358
1745,1879,"Sen. Akaka, Daniel K. [D-HI]",not_passed,0,1.03,0.011978973213373,0.649072847682119,0.136953605495446,0.005407942875444,0,0,0,0,0,0.71,0.010950722076841,0.775193798449612,0.107593793331941,0.001929422419248,0,0,0,0,0
1906,2040,"Sen. Akaka, Daniel K. [D-HI]",not_passed,2,1.05,0.011485191826022,0.657785234899329,0.130013357576098,0.005805831543323,0.805,0.00509296519944,0.71874,0.057869100590071,0.001671789760791,0.72,0.010930607188613,0.78125,0.10532120054859,0.001877477504981,0.645,0.009348888622448,0.749115435647943,0.092181385734857,0.003132429529643
1917,2051,"Sen. Akaka, Daniel K. [D-HI]",not_passed,1,1.05,0.011548702874731,0.657785234899329,0.130662048191514,0.005815943148889,1.08,0.008999529492699,0.685384615384615,0.083393218235397,0.008863453012656,0.72,0.010986435771474,0.78125,0.105840244350478,0.001897120032065,0.73,0.009265160436336,0.78740157480315,0.089922337878892,0.00431611656041
1954,2089,"Sen. Akaka, Daniel K. [D-HI]",passed,1,1.06,0.011468899212155,0.66222972972973,0.130776923982399,0.005979625572097,1.08,0.008853246844217,0.685384615384615,0.082091516997399,0.00922990810135,0.73,0.011057904535269,0.78740157480315,0.105792300038562,0.002064513655602,0.73,0.009252517148395,0.78740157480315,0.090199930581474,0.004189953783303
2157,2295,"Sen. Akaka, Daniel K. [D-HI]",not_passed,0,1.11,0.010636979151263,0.689655172413793,0.121221055192307,0.005843726771398,0,0,0,0,0,0.73,0.009912631677046,0.78740157480315,0.09394597914524,0.002298476801767,0,0,0,0,0
2167,2305,"Sen. Akaka, Daniel K. [D-HI]",not_passed,13,1.13,0.011150120060033,0.694444444444444,0.130992059983546,0.00619469700908,1.16307692307692,0.009549026977413,0.754276705755671,0.102510293007791,0.005574928132487,0.75,0.01047187265678,0.8,0.100522958211607,0.002760851783051,0.783846153846154,0.011297426955161,0.827091238519854,0.115913070475094,0.002915735905484
2304,2444,"Sen. Akaka, Daniel K. [D-HI]",not_passed,2,1.17,0.010625635827667,0.714285714285714,0.125145994273344,0.006105128814355,0.97,0.005938021575789,0.706722605134352,0.054332993407801,0.005131116058842,0.77,0.010068354854044,0.813008130081301,0.097106312978866,0.002498233867644,0.695,0.009423183464735,0.768189310101248,0.097979620746218,0.00219698139265
2310,2450,"Sen. Akaka, Daniel K. [D-HI]",not_passed,2,1.17,0.010697685268475,0.714285714285714,0.126740183194301,0.005844022075975,1.41,0.012065364565383,0.803290276974487,0.116338267541224,0.007508046106292,0.77,0.010204032386626,0.813008130081301,0.098576752728313,0.002424593278184,0.905,0.010806169773979,0.915551839464883,0.104126874108463,0.004953799618431
2358,2500,"Sen. Akaka, Daniel K. [D-HI]",not_passed,3,1.18,0.010622059230794,0.719424460431654,0.127447850230059,0.005960238590494,1.33666666666667,0.00990834656275,0.820640756302521,0.120644310876369,0.004717315521978,0.78,0.010414483052607,0.819672131147541,0.101341491109459,0.002396941069275,0.87,0.012204457139554,0.887228437320272,0.125530860496554,0.003206993949983
2407,2550,"Sen. Akaka, Daniel K. [D-HI]",not_passed,1,1.19,0.010660929888291,0.72463768115942,0.128923272475107,0.005934240823913,1.39,0.016277277777984,0.763358778625954,0.156280598200685,0.002961953017714,0.78,0.010411082482439,0.819672131147541,0.101350513830848,0.00244063865855,0.85,0.012448435506205,0.869565217391304,0.127033241995546,0.002875015632022
2516,2659,"Sen. Akaka, Daniel K. [D-HI]",not_passed,3,1.2,0.010454448363482,0.72992700729927,0.126033155670851,0.006082773597183,1.23333333333333,0.007265850649806,0.77897904661799,0.066430889928764,0.005783206100386,0.78,0.010240965833305,0.819672131147541,0.099189606403551,0.00256925358017,0.82,0.010466331940922,0.853013292037682,0.105166664566601,0.003361292538828
2531,2674,"Sen. Akaka, Daniel K. [D-HI]",not_passed,5,1.2,0.010652966090716,0.72992700729927,0.128751429028813,0.005831567416077,1.294,0.010273609739016,0.75611078851358,0.093528846023214,0.006302253695602,0.78,0.010490938900804,0.819672131147541,0.10205793960896,0.002391031581898,0.836,0.010202004177918,0.862712169143348,0.100865355755387,0.003906419479889
2565,2708,"Sen. Akaka, Daniel K. [D-HI]",not_passed,0,1.2,0.010522452716662,0.72992700729927,0.126230218932792,0.005748551963187,0,0,0,0,0,0.78,0.010369993305001,0.819672131147541,0.100126320385001,0.00250261147767,0,0,0,0,0
2610,2753,"Sen. Akaka, Daniel K. [D-HI]",not_passed,1,1.2,0.010541791569254,0.72992700729927,0.126571454515865,0.005634751971874,1.09,0.005568138091264,0.719424460431654,0.055184866357074,0.008702620174203,0.78,0.010138683024613,0.819672131147541,0.097280581764824,0.002511674606738,0.76,0.008482381007294,0.806451612903226,0.083212328717439,0.003164517449207
2619,2762,"Sen. Akaka, Daniel K. [D-HI]",not_passed,4,1.2,0.010784713961085,0.72992700729927,0.130277793675308,0.005430198808988,1.51,0.015209344560946,0.799461306004467,0.15703693883145,0.007257716158943,0.78,0.010250463357816,0.819672131147541,0.09899560849656,0.002563561621306,0.925,0.012578133038703,0.930816695378752,0.126452462870788,0.003329496514425
2682,2827,"Sen. Akaka, Daniel K. [D-HI]",not_passed,2,1.2,0.010742112718624,0.72992700729927,0.128061417589674,0.004783535757048,1.21,0.007795475103713,0.744827586206897,0.074361799831121,0.006998858124292,0.78,0.010228595291191,0.819672131147541,0.097859013797337,0.00244625543497,0.82,0.009298040100859,0.84800574919152,0.092904094562402,0.004191296596119
2918,3064,"Sen. Akaka, Daniel K. [D-HI]",not_passed,1,1.2,0.010674040402052,0.72992700729927,0.127107902334357,0.004855445895748,1.16,0.007971846014596,0.714285714285714,0.075555149587883,0.006750016135253,0.78,0.010094832757869,0.819672131147541,0.096986852793984,0.002458977342873,0.77,0.009320610205563,0.813008130081301,0.094145721896531,0.003054589213265
3329,3476,"Sen. Akaka, Daniel K. [D-HI]",not_passed,0,1.2,0.010542241918431,0.72992700729927,0.12577916318392,0.004889123508943,0,0,0,0,0,0.78,0.01002279995157,0.819672131147541,0.096172469859449,0.002491920164065,0,0,0,0,0
3359,3506,"Sen. Akaka, Daniel K. [D-HI]",not_passed,12,1.21,0.01082476390834,0.72992700729927,0.13128869106819,0.004753727380677,1.24583333333333,0.008170797707201,0.782419682473641,0.085609350872637,0.005810777774451,0.78,0.010491428000271,0.819672131147541,0.102452181619654,0.002254134974154,0.839166666666666,0.011261722859219,0.863688557592333,0.115457493747916,0.00317618217713
3437,3584,"Sen. Akaka, Daniel K. [D-HI]",not_passed,0,1.21,0.010755312489016,0.72992700729927,0.129473961721556,0.00473846129773,0,0,0,0,0,0.78,0.010488902840566,0.819672131147541,0.102781108995696,0.002214637300194,0,0,0,0,0
3443,3590,"Sen. Akaka, Daniel K. [D-HI]",not_passed,8,1.21,0.010986725751427,0.72992700729927,0.134295875217403,0.00473846129773,1.26625,0.009273497952361,0.799179260175557,0.100913286584802,0.003548732422352,0.78,0.010821265560754,0.819672131147541,0.107408089245855,0.001925985343275,0.83375,0.011114342041318,0.860151358456507,0.113188807012026,0.002706580145153
3655,3804,"Sen. Akaka, Daniel K. [D-HI]",not_passed,0,1.24,0.010567950096162,0.746268656716418,0.129620739872173,0.005251842720834,0,0,0,0,0,0.8,0.010126416041023,0.833333333333333,0.099082159541697,0.002325236528556,0,0,0,0,0
3688,3837,"Sen. Akaka, Daniel K. [D-HI]",not_passed,30,1.31,0.012241347108783,0.746268656716418,0.143575614584133,0.006820309081335,1.202,0.009774780548412,0.732645047844639,0.089057372985958,0.005930635426246,0.81,0.011486513213149,0.840336134453782,0.115421640649313,0.001061138891453,0.820333333333334,0.00996317383706,0.853342769293235,0.098180495117507,0.003362895062155
3713,3863,"Sen. Akaka, Daniel K. [D-HI]",not_passed,3,1.31,0.012297388132189,0.746268656716418,0.144811281356575,0.006764943197686,1.26333333333333,0.008283012820709,0.784125130138784,0.099362289267027,0.00442103774481,0.81,0.011564308511471,0.840336134453782,0.116205952133814,0.001008748995173,0.833333333333333,0.010884578371829,0.857583171261605,0.109719491415607,0.002886358389927
3716,3866,"Sen. Akaka, Daniel K. [D-HI]",not_passed,4,1.31,0.012426592829981,0.746268656716418,0.146402751650506,0.006764943197686,1.145,0.007194409746414,0.757012766523007,0.072155221489067,0.005853135755181,0.81,0.01179406555872,0.840336134453782,0.118459600402511,0.001008748995173,0.79,0.009213067387636,0.828861072276132,0.090492529248143,0.003645667918138
3816,3968,"Sen. Akaka, Daniel K. [D-HI]",not_passed,1,1.31,0.012215339754988,0.746268656716418,0.145197707901412,0.006659332412956,1.32,0.008530664891868,0.847457627118644,0.116937072354648,0.002448443983039,0.81,0.011748639536728,0.840336134453782,0.117659711694327,0.00107525126595,0.87,0.011013711309073,0.884955752212389,0.112279809945558,0.003009005506493
3915,4070,"Sen. Akaka, Daniel K. [D-HI]",not_passed,1,1.31,0.012118704896218,0.746268656716418,0.14376477512237,0.006295762026595,1.2,0.007297707391242,0.735294117647059,0.068333528096029,0.007489263590512,0.81,0.01165564808229,0.840336134453782,0.116897708677861,0.001221583016129,0.79,0.009117312345049,0.826446280991735,0.093148939875776,0.003380606977344
3960,4117,"Sen. Akaka, Daniel K. [D-HI]",not_passed,1,1.32,0.01215140495277,0.746268656716418,0.143281324877399,0.006560034230261,1.33,0.010460379918661,0.657894736842105,0.086702224371165,0.006311571807208,0.81,0.01170875930918,0.840336134453782,0.117405841555483,0.001151476927469,0.9,0.008990562866022,0.909090909090909,0.082006398996916,0.005060136914252
380,488,"Sen. Alexander, Lamar [R-TN]",not_passed,26,0.45,0.01088487087273,0.431025641025641,0.039078823387527,0.017742466300471,0.412307692307692,0.010410570310551,0.443951478014468,0.055364616314193,0.006051662922949,0.37,0.008192705503586,0.613496932515337,0.054523022102819,0.007250193381919,0.366923076923077,0.009438412964439,0.625277333464596,0.07566935016341,0.006450064456171
414,525,"Sen. Alexander, Lamar [R-TN]",not_passed,6,0.5,0.011534709977062,0.443251533742331,0.05123209893418,0.018316957415077,0.595,0.011568515611753,0.498583209948398,0.096115876277867,0.0086408491835,0.4,0.008427108878355,0.625,0.058695646690577,0.007979726214975,0.451666666666667,0.011705615236288,0.653200658521729,0.109491511729082,0.004705288918847
582,707,"Sen. Alexander, Lamar [R-TN]",passed,42,0.85,0.016826284229899,0.514821428571429,0.114501830436052,0.01685909168795,0.737619047619048,0.011156258256011,0.560770677329028,0.090071616204359,0.008842164577774,0.68,0.011001554955071,0.757575757575758,0.089314032878647,0.013508658295859,0.569285714285715,0.011284948770132,0.707069092009769,0.107987390451202,0.005925721073652
601,726,"Sen. Alexander, Lamar [R-TN]",not_passed,2,0.85,0.017206928688723,0.51672514619883,0.119614772293418,0.012219678600855,1.21,0.023926418230403,0.619063568010936,0.165631014068157,0.020418829047719,0.68,0.010729268317463,0.757575757575758,0.084898063946756,0.012798557383481,0.84,0.016382733802512,0.862133036046079,0.141000021748529,0.013377829453118
602,727,"Sen. Alexander, Lamar [R-TN]",not_passed,2,0.85,0.017768861693717,0.51672514619883,0.125572910796415,0.012219678600855,1.21,0.023942815922864,0.619063568010936,0.165709384042265,0.020418829047719,0.68,0.010729268317463,0.757575757575758,0.084898063946756,0.012798557383481,0.84,0.016382733802512,0.862133036046079,0.141000021748529,0.013377829453118
733,860,"Sen. Alexander, Lamar [R-TN]",not_passed,3,0.89,0.015872585892333,0.560059523809524,0.114701996865107,0.012829067677981,0.936666666666667,0.011658288572002,0.646256284064541,0.108489731795591,0.012852544586826,0.71,0.01046754774628,0.775193798449612,0.086096046218069,0.011406030450159,0.666666666666667,0.011636587542257,0.75045174613711,0.114330227193439,0.00500669332157
834,964,"Sen. Alexander, Lamar [R-TN]",not_passed,3,0.95,0.015252598588781,0.580802469135803,0.108428163307194,0.014976279454328,0.87,0.007369420880004,0.68082463481293,0.049014273305355,0.014292328674888,0.73,0.010250090007915,0.78740157480315,0.082786030178508,0.010317361759581,0.653333333333333,0.011020990433573,0.754365004506487,0.10053589578895,0.005447863169995
904,1034,"Sen. Alexander, Lamar [R-TN]",not_passed,2,0.96,0.014946106743965,0.580802469135803,0.104688023072906,0.01445808145953,0.825,0.010129450448971,0.575860576205404,0.061020293658538,0.006602892822734,0.74,0.010362772249996,0.793650793650794,0.085411479844344,0.010098840065332,0.67,0.010443261933447,0.753968253968254,0.088787598513139,0.008962848082621
957,1087,"Sen. Alexander, Lamar [R-TN]",not_passed,1,0.98,0.014503788175545,0.5880625,0.105084402974092,0.010944801742075,0.82,0.00575076693479,0.635743243243243,0.0538554788164,0.006130387692414,0.74,0.009849617434121,0.793650793650794,0.082267570135842,0.007315549634184,0.6,0.008939292749258,0.714285714285714,0.089801346817098,0.002883112391833
1077,1208,"Sen. Alexander, Lamar [R-TN]",not_passed,4,1.02,0.01363578344381,0.601288343558282,0.096915091687894,0.009945181114105,0.8125,0.009557795238091,0.586108966737694,0.06364266551764,0.006890130762693,0.75,0.009867249274075,0.8,0.081584264070353,0.006848891128928,0.6325,0.009228410525007,0.733745004700974,0.080355985843916,0.005421415186867
1130,1261,"Sen. Alexander, Lamar [R-TN]",not_passed,0,1.04,0.013454848039867,0.6125625,0.094271834926582,0.010802881491826,0,0,0,0,0,0.75,0.009933302209227,0.8,0.082499863401822,0.006469919765504,0,0,0,0,0
1235,1367,"Sen. Alexander, Lamar [R-TN]",not_passed,12,1.05,0.013716191718711,0.6125625,0.100325811049011,0.00910941833528,1.035,0.010595492909304,0.673297195430603,0.092327015433021,0.009353274043549,0.76,0.010012217196777,0.806451612903226,0.085375172003884,0.006035418083446,0.725,0.01076029473403,0.796278758993895,0.102628350215723,0.004912347857777
1681,1815,"Sen. Alexander, Lamar [R-TN]",not_passed,6,1.07,0.012398224227119,0.624267515923567,0.087600374323952,0.007981433173281,0.965,0.012192406636455,0.63884557759775,0.08041542935753,0.005739530710522,0.76,0.009264371397511,0.806451612903226,0.080265820091155,0.005029662946068,0.721666666666667,0.008941605070136,0.795420139119047,0.077186980937944,0.00539740774392
1770,1904,"Sen. Alexander, Lamar [R-TN]",not_passed,3,1.08,0.012261692921121,0.628269230769231,0.088988314747984,0.008852479756891,1.20666666666667,0.01580118256054,0.716886951631046,0.181665540423394,0.005956013969071,0.77,0.009105186087506,0.813008130081301,0.079055511461606,0.005147865207881,0.8,0.012512892977113,0.833487697199839,0.127821905090705,0.003601863991017
2458,2601,"Sen. Alexander, Lamar [R-TN]",not_passed,2,1.13,0.010301722699541,0.65359477124183,0.070595078678007,0.008739877051823,0.795,0.004641608905262,0.699080793420416,0.019377943161746,0.005735626975843,0.8,0.008789375599223,0.833333333333333,0.079306492805464,0.003370480948288,0.63,0.00660106150791,0.734663234663235,0.052223596616156,0.003808612553929
3106,3253,"Sen. Alexander, Lamar [R-TN]",not_passed,1,1.14,0.009687710895102,0.657894736842105,0.065064234095829,0.010011564898498,1.08,0.014762747440061,0.584795321637427,0.092318899979001,0.005970227399968,0.81,0.008655626993739,0.840336134453782,0.078854704459853,0.003661880078115,0.83,0.008948238288371,0.854700854700855,0.079574072741771,0.004790372873214
3107,3254,"Sen. Alexander, Lamar [R-TN]",not_passed,1,1.14,0.009895285432948,0.657894736842105,0.065634076018856,0.010011564898498,1.08,0.014782994247721,0.584795321637427,0.092367600621994,0.005970227399968,0.81,0.008655626993739,0.840336134453782,0.078854704459853,0.003661880078115,0.83,0.008948238288371,0.854700854700855,0.079574072741771,0.004790372873214
3126,3273,"Sen. Alexander, Lamar [R-TN]",not_passed,1,1.14,0.010095049051062,0.657894736842105,0.066165949954803,0.010011564898498,1.08,0.014801490950377,0.584795321637427,0.092356029479094,0.005970227399968,0.81,0.008655714684319,0.840336134453782,0.078845219895448,0.003660080080621,0.83,0.008948312771053,0.854700854700855,0.079565689827945,0.004786982205828
3415,3562,"Sen. Alexander, Lamar [R-TN]",not_passed,1,1.15,0.009873291325498,0.657894736842105,0.065277576184024,0.010350233577897,1.22,0.006121693812242,0.775193798449612,0.042560419811991,0.01041826153075,0.82,0.008920049137891,0.847457627118644,0.08202700958874,0.003646390899262,0.8,0.008562286712951,0.833333333333333,0.081238485195348,0.003176344924882
3534,3682,"Sen. Alexander, Lamar [R-TN]",not_passed,8,1.17,0.010589961481634,0.662251655629139,0.068207875910013,0.01017748047623,1.13375,0.013940416855282,0.656911680775455,0.088549308298737,0.0051961405849,0.82,0.008541873971232,0.847457627118644,0.077542994707468,0.003630745769362,0.78125,0.009590399872886,0.832882182616909,0.086055332847083,0.003335896534467
83,185,"Sen. Allard, Wayne [R-CO]",not_passed,10,0.42,0.025205050079142,0.222307692307692,0.107521559305313,0.023401312454848,0.107,0.002719114915124,0.229416292264355,0.009958096205279,0.000367732856369,0.4,0.020268046432826,0.625,0.12368937383881,0.052719769329091,0.104,0.00633356554638,0.514326828670541,0.05707192246355,0.000684057733222
214,319,"Sen. Allard, Wayne [R-CO]",not_passed,1,0.43,0.018022856490944,0.305374149659864,0.095909930116766,0.011931214251985,0.19,0.001485148514851,0.372903225806452,2.66513877454073E-19,0,0.41,0.013184631117717,0.628930817610063,0.092987065854314,0.025794554114742,0.19,0.006246797013972,0.552486187845304,0.053011487277821,0.002713769666092
435,549,"Sen. Allard, Wayne [R-CO]",not_passed,5,0.52,0.010096216836587,0.422628571428571,0.060156824316219,0.019231800743085,0.494,0.006409594045565,0.51464915922089,0.040739834747023,0.010313856584311,0.49,0.009677659994346,0.662251655629139,0.075213784038388,0.016456070675202,0.426,0.009584627019131,0.640383983807742,0.090743001038645,0.005889497171757
437,551,"Sen. Allard, Wayne [R-CO]",not_passed,2,0.52,0.010144453172375,0.422628571428571,0.060237213667741,0.019047615792234,0.29,0.001782606148278,0.49673382916385,0.001747234779642,0.000707042087828,0.49,0.009823716264052,0.662251655629139,0.075786218799206,0.015208653559546,0.28,0.006592405281857,0.581709956709957,0.059832702510368,0.001560081385783
529,649,"Sen. Allard, Wayne [R-CO]",not_passed,2,0.55,0.008875042669284,0.455229885057471,0.05608861193765,0.013183788382763,0.55,0.007177266131121,0.532210046897547,0.064195485025803,0.004662303152489,0.51,0.009205994740171,0.671140939597315,0.07140424548048,0.011679488470877,0.44,0.008644413646634,0.647840531561462,0.083374025533906,0.003035492126959
646,771,"Sen. Allard, Wayne [R-CO]",not_passed,0,0.58,0.007728158343936,0.517752808988764,0.048783425404899,0.013067997689756,0,0,0,0,0,0.52,0.008783568321916,0.675675675675676,0.067501958273743,0.00773721059617,0,0,0,0,0
786,914,"Sen. Allard, Wayne [R-CO]",not_passed,33,0.82,0.011515985166151,0.537657142857143,0.090611048474445,0.014841299833079,0.840909090909091,0.011636950517771,0.621384506765381,0.095027781023842,0.008028791844846,0.68,0.010456432935396,0.757575757575758,0.090402821290988,0.010203202939011,0.626666666666667,0.011245350400681,0.740837501791987,0.10913136566927,0.004713734372883
844,974,"Sen. Allard, Wayne [R-CO]",not_passed,3,0.82,0.011536166361974,0.537657142857143,0.090664054870064,0.014347507730622,0.793333333333333,0.009170939290119,0.597168649040814,0.074548594184418,0.007514919807461,0.68,0.01031747710746,0.757575757575758,0.088703057659691,0.00998908941188,0.623333333333333,0.009841100119199,0.740697498910043,0.09270735816235,0.006503228725498
976,1106,"Sen. Allard, Wayne [R-CO]",not_passed,1,0.83,0.010398895976939,0.5488,0.082324539008788,0.007470713292602,0.51,0.002443617461535,0.640266666666667,0.007642647484719,0.001010951491566,0.69,0.009933511743766,0.763358778625954,0.087024715716049,0.007505034700852,0.47,0.006979016188585,0.65359477124183,0.06559175740197,0.002199870868778
1071,1202,"Sen. Allard, Wayne [R-CO]",not_passed,0,0.85,0.009937391474609,0.556875,0.078471661135281,0.009022484139176,0,0,0,0,0,0.7,0.009869910213737,0.769230769230769,0.086269031284469,0.007794427025412,0,0,0,0,0
1120,1251,"Sen. Allard, Wayne [R-CO]",not_passed,0,0.85,0.009765781308919,0.556875,0.076600474846637,0.008366684191532,0,0,0,0,0,0.7,0.009762553419378,0.769230769230769,0.085173934882081,0.007796764880644,0,0,0,0,0
1366,1498,"Sen. Allard, Wayne [R-CO]",not_passed,1,0.87,0.00879588629144,0.569825581395349,0.068902405895645,0.007635470505054,0.76,0.004955098727708,0.680625,0.032696733274306,0.004016359813783,0.72,0.009454864962652,0.78125,0.083531410135161,0.007247128937012,0.6,0.008253151051799,0.714285714285714,0.076164972180884,0.003233828367203
1446,1578,"Sen. Allard, Wayne [R-CO]",passed,4,0.89,0.008970304442299,0.576529411764706,0.070598178688928,0.006932135418541,0.9775,0.011914115553062,0.655151875952515,0.096526438465601,0.005466779046556,0.73,0.009034063777643,0.78740157480315,0.078731015591224,0.007676099891143,0.7125,0.009889432859382,0.789868670035723,0.094046598794592,0.004735459658641
